id_cel,label,area,compacidade,excentricidade
2960,Negative for intraepithelial lesion,323,0.0743,1.07
2961,Negative for intraepithelial lesion,5667,0.0481,1.51
2962,Negative for intraepithelial lesion,12779,0.0149,2.82
2963,Negative for intraepithelial lesion,5163,0.0241,1.39
2964,Negative for intraepithelial lesion,4933,0.0214,1.41
2965,Negative for intraepithelial lesion,6094,0.045,1.34
2966,Negative for intraepithelial lesion,3696,0.021,1.65
2967,Negative for intraepithelial lesion,2834,0.0292,2.88
2968,Negative for intraepithelial lesion,173,0.0669,1.45
2969,Negative for intraepithelial lesion,4386,0.0238,1.68
2970,Negative for intraepithelial lesion,19864,0.0163,0.99
2971,Negative for intraepithelial lesion,17445,0.0235,1.21
2972,Negative for intraepithelial lesion,23924,0.0162,0.51
2973,Negative for intraepithelial lesion,9543,0.0086,0.6
2974,Negative for intraepithelial lesion,17875,0.0133,1.11
2975,Negative for intraepithelial lesion,9726,0.0156,1.37
2976,Negative for intraepithelial lesion,25648,0.0139,0.33
2977,Negative for intraepithelial lesion,529,0.0732,1.09
2978,Negative for intraepithelial lesion,3022,0.0244,1.18
2979,Negative for intraepithelial lesion,30454,0.0616,0.96
2980,Negative for intraepithelial lesion,23241,0.0171,0.99
2981,Negative for intraepithelial lesion,9507,0.0369,1.08
2982,Negative for intraepithelial lesion,9391,0.0365,1.04
2983,Negative for intraepithelial lesion,1527,0.0348,1.96
2984,Negative for intraepithelial lesion,1918,0.0284,1.87
2987,Negative for intraepithelial lesion,395,0.0741,0.51
2988,Negative for intraepithelial lesion,16699,0.0312,0.36
2989,Negative for intraepithelial lesion,25820,0.0258,0.72
2990,Negative for intraepithelial lesion,27903,0.0264,0.75
2991,Negative for intraepithelial lesion,9112,0.0187,1.41
2992,Negative for intraepithelial lesion,360,0.0754,0.94
2993,Negative for intraepithelial lesion,8781,0.0248,1.13
2994,Negative for intraepithelial lesion,1386,0.0344,0.85
2995,Negative for intraepithelial lesion,2929,0.0152,3.48
2996,Negative for intraepithelial lesion,19511,0.0363,1.14
2997,Negative for intraepithelial lesion,438,0.0743,0.84
2998,Negative for intraepithelial lesion,4334,0.0303,0.65
2999,Negative for intraepithelial lesion,4279,0.0302,0.64
3000,Negative for intraepithelial lesion,5340,0.0278,0.88
3001,Negative for intraepithelial lesion,488,0.077,0.45
3002,Negative for intraepithelial lesion,3843,0.0127,1.24
3003,Negative for intraepithelial lesion,387,0.0682,1.5
3004,Negative for intraepithelial lesion,4426,0.015,1.14
3005,Negative for intraepithelial lesion,869,0.0655,1.36
3006,Negative for intraepithelial lesion,16377,0.023,2.39
3007,Negative for intraepithelial lesion,5559,0.0125,4.77
3014,Negative for intraepithelial lesion,710,0.0673,1.32
3015,Negative for intraepithelial lesion,17950,0.0153,1.39
3016,Negative for intraepithelial lesion,12713,0.0254,1.5
3017,Negative for intraepithelial lesion,741,0.0506,3.06
3020,Negative for intraepithelial lesion,375,0.0646,0.68
3021,Negative for intraepithelial lesion,402,0.0703,1.28
3022,Negative for intraepithelial lesion,287,0.0689,1.39
3023,Negative for intraepithelial lesion,4482,0.0188,2.62
3031,Negative for intraepithelial lesion,637,0.0656,1.3
3032,Negative for intraepithelial lesion,1036,0.0724,0.74
3033,Negative for intraepithelial lesion,1211,0.0585,0.78
3034,Negative for intraepithelial lesion,1342,0.0633,0.49
3035,Negative for intraepithelial lesion,1091,0.0743,0.68
3036,Negative for intraepithelial lesion,819,0.0717,0.88
3037,Negative for intraepithelial lesion,943,0.0687,0.68
3038,Negative for intraepithelial lesion,895,0.0739,0.44
3039,Negative for intraepithelial lesion,1265,0.0539,1.02
3040,Negative for intraepithelial lesion,1224,0.0603,1.13
3041,Negative for intraepithelial lesion,1020,0.0548,0.97
3042,Negative for intraepithelial lesion,21203,0.0311,1.26
3043,Negative for intraepithelial lesion,952,0.0698,0.97
3051,Negative for intraepithelial lesion,2115,0.0367,0.79
3052,Negative for intraepithelial lesion,1488,0.0585,1.44
3053,Negative for intraepithelial lesion,1242,0.0447,0.52
3054,Negative for intraepithelial lesion,1001,0.074,0.37
3055,Negative for intraepithelial lesion,979,0.071,0.69
3056,Negative for intraepithelial lesion,931,0.0689,0.97
3057,Negative for intraepithelial lesion,1102,0.0704,0.71
3058,Negative for intraepithelial lesion,694,0.0734,0.88
3059,Negative for intraepithelial lesion,16527,0.0306,1.02
3060,Negative for intraepithelial lesion,938,0.0687,0.85
3061,Negative for intraepithelial lesion,772,0.0695,1.02
3062,Negative for intraepithelial lesion,5331,0.036,1.53
3063,Negative for intraepithelial lesion,811,0.0732,0.45
3064,Negative for intraepithelial lesion,1490,0.039,1.45
3065,Negative for intraepithelial lesion,1233,0.0533,1.29
3066,Negative for intraepithelial lesion,1627,0.0676,0.75
3067,Negative for intraepithelial lesion,736,0.0728,0.49
3069,Negative for intraepithelial lesion,5979,0.036,1.14
3074,Negative for intraepithelial lesion,499,0.0626,1.75
3075,Negative for intraepithelial lesion,6286,0.0101,1.49
3081,Negative for intraepithelial lesion,1810,0.0672,0.73
3082,Negative for intraepithelial lesion,769,0.0734,0.33
3102,Negative for intraepithelial lesion,1477,0.0687,0.22
3103,Negative for intraepithelial lesion,33365,0.027,0.81
3104,Negative for intraepithelial lesion,386,0.0635,1.56
3105,Negative for intraepithelial lesion,943,0.0744,0.46
3106,Negative for intraepithelial lesion,955,0.0709,0.87
3114,Negative for intraepithelial lesion,1586,0.0592,1.31
3115,Negative for intraepithelial lesion,13945,0.0081,0.97
3116,Negative for intraepithelial lesion,1817,0.0376,0.85
3117,Negative for intraepithelial lesion,7738,0.0113,1.66
3118,Negative for intraepithelial lesion,4127,0.0198,1.22
3119,Negative for intraepithelial lesion,33324,0.0332,0.8
3120,Negative for intraepithelial lesion,11285,0.0157,1.2
3121,Negative for intraepithelial lesion,12157,0.0196,1.52
3122,Negative for intraepithelial lesion,33179,0.0185,0.77
3123,Negative for intraepithelial lesion,15824,0.0164,1.77
3124,Negative for intraepithelial lesion,10987,0.0205,2.08
3125,Negative for intraepithelial lesion,3342,0.0371,1.69
3126,Negative for intraepithelial lesion,18202,0.0067,0.84
3127,Negative for intraepithelial lesion,14351,0.006,0.9
3128,Negative for intraepithelial lesion,34272,0.0158,0.57
3129,Negative for intraepithelial lesion,1005,0.0391,1.39
3130,Negative for intraepithelial lesion,4880,0.011,0.83
3131,Negative for intraepithelial lesion,18130,0.0061,0.58
3132,Negative for intraepithelial lesion,5742,0.024,1.2
3133,Negative for intraepithelial lesion,11589,0.0099,1.37
3134,Negative for intraepithelial lesion,10399,0.009,1.81
3135,Negative for intraepithelial lesion,34434,0.0321,0.57
3136,Negative for intraepithelial lesion,1323,0.0531,1.35
3137,Negative for intraepithelial lesion,4965,0.023,1.57
3138,Negative for intraepithelial lesion,28965,0.01,0.76
3139,Negative for intraepithelial lesion,34223,0.0283,0.88
3140,Negative for intraepithelial lesion,6899,0.0124,0.81
3141,Negative for intraepithelial lesion,6738,0.0143,0.44
3142,Negative for intraepithelial lesion,20943,0.0053,0.33
3143,Negative for intraepithelial lesion,1083,0.0568,0.75
3144,Negative for intraepithelial lesion,9630,0.0086,0.53
3145,Negative for intraepithelial lesion,1475,0.0359,1.21
3146,Negative for intraepithelial lesion,517,0.0649,1.56
3147,Negative for intraepithelial lesion,970,0.0619,1.65
3148,Negative for intraepithelial lesion,26552,0.0212,0.76
3149,Negative for intraepithelial lesion,483,0.0674,1.14
3154,Negative for intraepithelial lesion,441,0.0531,2.12
3155,Negative for intraepithelial lesion,859,0.0707,0.8
3156,Negative for intraepithelial lesion,610,0.0648,1.49
3157,Negative for intraepithelial lesion,1525,0.0534,2.37
3158,Negative for intraepithelial lesion,1550,0.0536,2.31
3172,Negative for intraepithelial lesion,5890,0.0278,2.2
3173,Negative for intraepithelial lesion,8503,0.0159,1.58
3174,Negative for intraepithelial lesion,409,0.0614,1.79
3175,Negative for intraepithelial lesion,348,0.046,2.5
3176,Negative for intraepithelial lesion,3274,0.0165,1.92
3177,Negative for intraepithelial lesion,1582,0.0648,1.09
3178,Negative for intraepithelial lesion,4092,0.0177,1.6
3179,Negative for intraepithelial lesion,512,0.0643,1.56
3180,Negative for intraepithelial lesion,1024,0.0679,0.87
3181,Negative for intraepithelial lesion,1023,0.0721,0.8
3182,Negative for intraepithelial lesion,4369,0.0197,1.03
3183,Negative for intraepithelial lesion,895,0.0739,0.5
3184,Negative for intraepithelial lesion,25437,0.0311,0.46
3185,Negative for intraepithelial lesion,682,0.0529,2.57
3186,Negative for intraepithelial lesion,4448,0.0288,1.99
3187,Negative for intraepithelial lesion,996,0.053,1.02
3188,Negative for intraepithelial lesion,2249,0.0408,2.32
3189,Negative for intraepithelial lesion,1514,0.0388,1.05
319,Negative for intraepithelial lesion,374,0.0747,0.57
3190,Negative for intraepithelial lesion,7773,0.0138,0.62
3191,Negative for intraepithelial lesion,19564,0.0171,0.58
3192,Negative for intraepithelial lesion,30225,0.024,0.32
3193,Negative for intraepithelial lesion,30218,0.0174,0.5
3194,Negative for intraepithelial lesion,24829,0.0197,1.05
3195,Negative for intraepithelial lesion,3054,0.0302,2.41
3196,Negative for intraepithelial lesion,28163,0.0164,0.33
3197,Negative for intraepithelial lesion,1086,0.0486,0.74
3198,Negative for intraepithelial lesion,33681,0.0295,0.84
3199,Negative for intraepithelial lesion,2635,0.0331,1.45
320,Negative for intraepithelial lesion,9752,0.0119,0.88
3200,Negative for intraepithelial lesion,1897,0.033,0.91
3201,Negative for intraepithelial lesion,24101,0.0209,0.54
3202,Negative for intraepithelial lesion,20313,0.0206,1.49
3203,Negative for intraepithelial lesion,1237,0.0326,2.36
3204,Negative for intraepithelial lesion,13139,0.011,0.63
3205,Negative for intraepithelial lesion,4896,0.0141,3.62
3206,Negative for intraepithelial lesion,20198,0.0136,1.65
3207,Negative for intraepithelial lesion,2467,0.0256,1.56
3208,Negative for intraepithelial lesion,9874,0.0259,1.3
3209,Negative for intraepithelial lesion,6074,0.0255,2.34
3215,Negative for intraepithelial lesion,6262,0.0205,0.95
3216,Negative for intraepithelial lesion,745,0.0632,0.5
3217,Negative for intraepithelial lesion,3819,0.0078,0.99
3218,Negative for intraepithelial lesion,9300,0.0511,0.73
3219,Negative for intraepithelial lesion,3148,0.0177,0.75
3220,Negative for intraepithelial lesion,959,0.0738,0.79
3221,Negative for intraepithelial lesion,9964,0.0166,0.79
3222,Negative for intraepithelial lesion,10806,0.0136,0.73
3223,Negative for intraepithelial lesion,3985,0.0426,2.13
3224,Negative for intraepithelial lesion,717,0.0614,1.73
323,Negative for intraepithelial lesion,27677,0.0162,0.63
324,Negative for intraepithelial lesion,8931,0.0153,0.86
3244,Negative for intraepithelial lesion,817,0.0723,0.79
3245,Negative for intraepithelial lesion,367,0.0755,0.78
3246,Negative for intraepithelial lesion,1102,0.0442,2.11
3247,Negative for intraepithelial lesion,1284,0.0236,0.84
3251,Negative for intraepithelial lesion,1067,0.0541,1.24
3252,Negative for intraepithelial lesion,3438,0.0426,2.3
3253,Negative for intraepithelial lesion,25378,0.0444,3.38
3254,Negative for intraepithelial lesion,3289,0.0405,2.45
3255,Negative for intraepithelial lesion,947,0.0707,1.08
3256,Negative for intraepithelial lesion,25003,0.0301,1.64
3257,Negative for intraepithelial lesion,801,0.0739,0.48
3258,Negative for intraepithelial lesion,3217,0.0232,1.71
3259,Negative for intraepithelial lesion,886,0.0729,0.33
3260,Negative for intraepithelial lesion,763,0.0692,0.55
3261,Negative for intraepithelial lesion,21193,0.0075,0.58
3262,Negative for intraepithelial lesion,3072,0.0269,0.71
3263,Negative for intraepithelial lesion,875,0.0702,0.62
3264,Negative for intraepithelial lesion,859,0.0729,0.35
3265,Negative for intraepithelial lesion,918,0.0735,0.66
3266,Negative for intraepithelial lesion,758,0.0653,1.33
3267,Negative for intraepithelial lesion,1019,0.0323,1.69
3268,Negative for intraepithelial lesion,678,0.0677,1.33
3269,Negative for intraepithelial lesion,1058,0.0722,0.73
3270,Negative for intraepithelial lesion,544,0.0728,0.87
3271,Negative for intraepithelial lesion,465,0.0723,1.14
3272,Negative for intraepithelial lesion,3270,0.0444,1.63
3273,Negative for intraepithelial lesion,1052,0.0592,0.88
3277,Negative for intraepithelial lesion,567,0.0712,1.0
3278,Negative for intraepithelial lesion,1369,0.0369,2.45
3279,Negative for intraepithelial lesion,23324,0.02,0.73
3280,Negative for intraepithelial lesion,28765,0.0116,0.58
3281,Negative for intraepithelial lesion,8603,0.0053,1.06
3282,Negative for intraepithelial lesion,4065,0.0151,0.75
3283,Negative for intraepithelial lesion,1745,0.0218,1.76
3284,Negative for intraepithelial lesion,1018,0.065,0.82
3285,Negative for intraepithelial lesion,3927,0.0172,0.89
3286,Negative for intraepithelial lesion,2567,0.0214,1.12
3287,Negative for intraepithelial lesion,674,0.0741,0.55
3288,Negative for intraepithelial lesion,551,0.0746,0.91
3289,Negative for intraepithelial lesion,1395,0.0736,0.57
329,Negative for intraepithelial lesion,492,0.0765,0.6
3290,Negative for intraepithelial lesion,31272,0.0283,0.41
3291,Negative for intraepithelial lesion,2590,0.0229,0.53
3292,Negative for intraepithelial lesion,13728,0.0268,1.49
3293,Negative for intraepithelial lesion,30337,0.0391,0.66
3294,Negative for intraepithelial lesion,2169,0.037,0.86
3295,Negative for intraepithelial lesion,27050,0.0416,0.66
3296,Negative for intraepithelial lesion,24772,0.0261,1.12
3297,Negative for intraepithelial lesion,968,0.0676,1.03
3298,Negative for intraepithelial lesion,21873,0.0138,0.32
3299,Negative for intraepithelial lesion,880,0.0684,1.17
330,Negative for intraepithelial lesion,19820,0.0142,1.1
3300,Negative for intraepithelial lesion,26328,0.0136,0.69
3301,Negative for intraepithelial lesion,19704,0.0126,1.55
3302,Negative for intraepithelial lesion,802,0.0302,2.43
3303,Negative for intraepithelial lesion,784,0.0697,0.76
3304,Negative for intraepithelial lesion,643,0.0594,2.05
3305,Negative for intraepithelial lesion,1037,0.0513,0.65
3306,Negative for intraepithelial lesion,908,0.0699,1.07
3307,Negative for intraepithelial lesion,28938,0.0305,1.17
3308,Negative for intraepithelial lesion,1472,0.0275,1.53
3309,Negative for intraepithelial lesion,25580,0.0195,0.84
331,Negative for intraepithelial lesion,17007,0.026,1.08
3310,Negative for intraepithelial lesion,30297,0.0232,0.74
3311,Negative for intraepithelial lesion,3012,0.0211,2.16
3312,Negative for intraepithelial lesion,1005,0.0461,0.85
3313,Negative for intraepithelial lesion,2095,0.0416,1.51
3314,Negative for intraepithelial lesion,3454,0.009,1.72
3315,Negative for intraepithelial lesion,5905,0.026,4.58
3316,Negative for intraepithelial lesion,2760,0.0109,0.55
3317,Negative for intraepithelial lesion,1744,0.023,1.78
3318,Negative for intraepithelial lesion,22768,0.0129,0.97
3319,Negative for intraepithelial lesion,1021,0.0702,0.61
332,Negative for intraepithelial lesion,5332,0.0117,1.03
3320,Negative for intraepithelial lesion,13050,0.0052,0.69
3321,Negative for intraepithelial lesion,6037,0.0083,1.09
3322,Negative for intraepithelial lesion,1871,0.0336,1.19
3323,Negative for intraepithelial lesion,3730,0.0097,1.69
3324,Negative for intraepithelial lesion,1017,0.0543,0.79
3325,Negative for intraepithelial lesion,1414,0.0324,1.98
3326,Negative for intraepithelial lesion,16621,0.0128,1.3
3327,Negative for intraepithelial lesion,22782,0.0084,0.99
3328,Negative for intraepithelial lesion,23478,0.0127,0.98
3329,Negative for intraepithelial lesion,4152,0.0164,2.23
3330,Negative for intraepithelial lesion,7530,0.0144,3.99
3331,Negative for intraepithelial lesion,19357,0.0078,0.95
3332,Negative for intraepithelial lesion,4639,0.0182,0.99
3333,Negative for intraepithelial lesion,5635,0.0184,1.16
3334,Negative for intraepithelial lesion,22038,0.025,2.07
3335,Negative for intraepithelial lesion,20258,0.011,1.47
3338,Negative for intraepithelial lesion,2787,0.0224,1.51
3339,Negative for intraepithelial lesion,11390,0.0164,1.58
3340,Negative for intraepithelial lesion,23036,0.0203,1.27
3341,Negative for intraepithelial lesion,761,0.0649,0.92
3342,Negative for intraepithelial lesion,21542,0.0438,1.95
3343,Negative for intraepithelial lesion,20974,0.0182,1.1
3344,Negative for intraepithelial lesion,3117,0.0296,0.92
3345,Negative for intraepithelial lesion,6164,0.0149,2.53
3346,Negative for intraepithelial lesion,8137,0.0226,0.78
3347,Negative for intraepithelial lesion,4898,0.0319,0.9
3348,Negative for intraepithelial lesion,13637,0.0137,1.64
3349,Negative for intraepithelial lesion,11424,0.0169,1.85
3350,Negative for intraepithelial lesion,1975,0.055,0.81
3351,Negative for intraepithelial lesion,915,0.0667,1.36
